fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,oakiness_index,fruitiness_factor
7.9,0.765,0.0,1.7879299847364933,-0.0354522939766035,9.133665735775898,22.0,0.99619,3.33,0.68,10.97081086766886,0.6869274167743025,8.392670313766677
8.7,0.63,0.28,2.6393134822142827,0.1245803286794733,17.154863929502405,69.0,0.99734,3.26,0.63,10.295670231679457,0.2940033885949531,6.486272245958058
7.0,0.42,0.19,2.345768658605355,-0.013515395842615907,18.032021657794882,36.0,0.99476,3.39,0.56,10.821401053949206,0.5598931015359494,4.544988442658666
11.3,0.37,0.5,1.5252495157274766,0.14533889830744268,20.122129494568515,47.0,0.99734,3.15,0.57,10.366876704644222,0.30091907316541877,3.8357443807183618
7.1,0.16,0.44,2.450026982384837,0.06460747740720912,17.013395838058024,31.0,0.99328,3.35,0.54,12.216379462689671,0.1671343148693072,1.9546207140303475
8.0,0.6,0.08,2.547375214348258,-0.10347559581633325,2.9904888352299235,7.0,0.99286,3.22,0.37,13.050799132691255,0.4071737385988753,7.830479479614753
7.0,0.6,0.3,4.638833777820845,0.11006996310184788,19.966696238094624,110.0,0.99914,3.3,1.17,10.089663339382613,0.23227336479050076,6.053798003629567
7.0,0.6,0.3,4.461497818828714,0.010207922316728943,19.968960900862243,110.0,0.99914,3.3,1.17,9.984710940704751,0.5348009769191681,5.990826564422851
7.6,0.74,0.0,1.9382988984740928,0.18811467208133692,5.845219844369097,12.0,0.99521,3.36,0.59,11.038857860453096,0.19882853028647995,8.16875481673529
8.2,0.635,0.1,2.1141257140087464,0.07313256887344072,25.026425476360735,60.0,0.99638,3.29,0.75,11.149299951743279,0.5084059766446271,7.079805469356982
5.9,0.395,0.13,2.18694335201928,0.09554209853880383,13.995966608978595,28.0,0.99362,3.62,0.67,12.39939290884601,0.15737851486886756,4.897760198994175
7.5,0.755,0.0,1.9768207216631737,-0.011756895501521189,6.0745360724077875,12.0,0.99672,3.34,0.49,9.783849077445163,0.670974709485785,7.386806053471099
8.2,0.635,0.1,2.1215396505456288,0.014066776857263805,25.009352349643862,60.0,0.99638,3.29,0.75,10.908182935854757,0.7539376844414241,6.926696164267771
6.6,0.63,0.0,4.350826863967459,0.047136136389891545,50.98372962984309,77.5,0.99558,3.2,0.45,9.490111034680886,0.11039423424993378,5.9787699518489585
6.6,0.63,0.0,4.692623770643633,0.17867024802425557,50.91288069699924,77.5,0.99558,3.2,0.45,9.591907648298777,0.4678024120373392,6.04290181842823
7.2,0.53,0.14,1.8915887060501413,0.23173770878054895,15.007215323682177,29.0,0.99323,3.35,0.61,12.070972545581135,0.07087170065487358,6.397615449158002
5.7,0.6,0.0,1.5724696649761107,-0.017517175174287636,11.073823723081617,18.0,0.99191,3.45,0.56,12.226739231407189,0.5981824455420024,7.336043538844313
7.6,1.58,0.0,2.0712552480599644,0.24468481446576806,4.885666100891614,9.0,0.99476,3.5,0.4,10.932169780619601,0.26440429792964537,17.27282825337897
5.2,0.645,0.0,2.1787328904403007,-0.1369677417725702,15.008747375368074,28.0,0.99444,3.78,0.61,12.433190954635695,0.5276244568387078,8.019408165740023
6.7,0.86,0.07,1.9954487754698758,-0.019418940109228927,20.023304295152947,57.0,0.99598,3.6,0.74,11.79920423495365,0.5174610093842912,10.14731564206014
9.1,0.37,0.32,2.0575763666601956,-0.031877845618677486,3.9281935216381734,15.0,0.99576,3.3,0.8,11.18250402433046,0.9243543461938004,4.13752648900227
8.0,0.28,0.44,1.7430167071761242,-0.05425086894407223,27.9412143695092,68.0,0.99501,3.36,0.66,11.124425484050715,0.5490832225687229,3.1148391355342
7.6,0.79,0.21,2.3329508735573006,-0.07135883897875803,21.02306108487662,68.0,0.9955,3.12,0.44,9.253650984357039,0.5829984797183156,7.310384277642061
7.5,0.61,0.26,1.748282630332832,0.11429989121377976,23.88665789817074,88.0,0.99612,3.3,0.53,9.710153201820898,0.4016531257643803,5.9231934531107475
9.7,0.69,0.32,2.5750579167521765,0.06659323022721386,22.03499237152494,91.0,0.9979,3.29,0.62,10.102818115736913,0.9490796031828168,6.9709444998584695
6.8,0.68,0.09,3.8583805595114744,0.10594053976051099,14.91046456263408,29.0,0.99524,3.41,0.52,11.09908810033558,0.7771859094396096,7.547379908228195
9.7,0.69,0.32,2.386993066095964,0.1570472686121513,22.106285369303322,91.0,0.9979,3.29,0.62,10.208589556583158,0.28540529030284156,7.043926794042378
7.0,0.62,0.1,1.3549987142004185,0.09756169931725334,27.23378277453883,63.0,0.996,3.28,0.61,9.247469823287995,0.8442095857762321,5.733431290438557
7.5,0.61,0.26,2.0257149216862573,0.13877631761503736,23.913924319829817,88.0,0.99612,3.3,0.53,9.797497304125486,0.43239636018509,5.976473355516546
6.5,0.51,0.15,2.9464664912983776,0.05704677137577306,12.053420786237467,27.0,0.9929,3.33,0.59,12.88177662992003,0.8286671435335939,6.569706081259215
8.0,1.18,0.21,1.935845361820962,-0.03569933883057447,13.927325809511798,41.0,0.99532,3.34,0.47,10.63902075490173,0.822888068293502,12.554044490784042
7.0,0.36,0.21,2.2269043724284523,0.1917814180820796,20.104095417379778,65.0,0.99558,3.4,0.54,10.155781030635186,0.1888701867628544,3.6560811710286667
7.0,0.36,0.21,2.475792184992362,0.027088786721887297,23.87347415909148,69.0,0.99556,3.4,0.53,10.101035261984338,0.7011411313835769,3.6363726943143613
7.5,0.63,0.27,2.0685507738790205,-0.010559629876242593,17.04805867584277,91.0,0.99616,3.26,0.58,9.668816376764985,0.2906429693065311,6.09135431736194
5.4,0.74,0.0,1.3848608833296412,0.023208212419560184,15.912701103311065,46.0,0.99258,4.01,0.59,12.393488633692463,0.2974926699926682,9.171181588932424
9.9,0.44,0.46,2.1824436054500786,-0.00028109192965131147,9.979301541090162,41.0,0.99638,3.18,0.69,11.869477529564534,0.29634807688058074,5.222570113008395
7.5,0.63,0.27,2.0668654804757907,0.04125696180105678,16.896897472485268,91.0,0.99616,3.26,0.58,9.739048779784072,0.7255682475599482,6.135600731263966
9.1,0.76,0.68,1.7098067539538944,0.4484053921563466,18.082235047089576,64.0,0.99652,2.9,1.33,9.081302869701455,0.22982604179253607,6.901790180973106
9.7,0.66,0.34,2.7295871781863017,0.1288341739246127,11.916301964556041,88.0,0.99796,3.26,0.66,10.10566499248971,0.0009058352460902253,6.669738895043209
5.0,0.74,0.0,1.128116761239127,-0.048783006642562944,16.055196425933183,46.0,0.99258,4.01,0.59,12.552969275435673,0.7152368534826331,9.289197263822398
9.1,0.34,0.42,1.874500531287728,0.009229462705125542,8.965590197173766,18.0,0.99392,3.18,0.55,11.392950122194092,0.17118474383512527,3.8736030415459917
9.1,0.36,0.39,1.780530270388332,0.16743330047702437,20.988552762820113,55.0,0.99495,3.18,0.82,11.04865016438262,0.10448239530783465,3.977514059177743
6.7,0.46,0.24,1.6935811822891502,0.12664001177339412,18.014775590740012,34.0,0.9948,3.39,0.6,10.606447441481011,0.23751612059406013,4.878965823081265
6.7,0.46,0.24,1.7091752484448373,0.28450650393485416,17.923817532834114,34.0,0.9948,3.39,0.6,10.402453343364613,0.379900522322704,4.785128537947722
6.7,0.46,0.24,1.7252240396426677,0.19501281737415277,18.02103671135409,34.0,0.9948,3.39,0.6,10.506066460618124,0.4759063274732007,4.832790571884337
6.7,0.46,0.24,1.6883770956878041,0.1914293068559939,18.15303345643544,34.0,0.9948,3.39,0.6,10.585591244427839,0.04457004071263082,4.869371972436806
6.5,0.52,0.11,1.8214713183170528,-0.0657868550455802,12.922190521416729,38.0,0.9955,3.34,0.52,9.17903052571589,0.9705733326273605,4.773095873372263
7.4,0.6,0.26,2.2578118057562184,0.15938603516334227,17.117181014327386,91.0,0.99616,3.29,0.56,9.859992872999621,0.7160630534195581,5.915995723799773
7.4,0.6,0.26,2.1985449685615217,0.07768931983030894,17.149809763348777,91.0,0.99616,3.29,0.56,9.95307508323437,0.32319406532433614,5.971845049940622
7.8,0.87,0.26,3.8869154592496895,0.05190181964617504,30.918384501097197,67.0,0.99668,3.26,0.46,9.321876185169732,0.31869725728539733,8.110032281097666
8.4,0.39,0.1,1.6544460473976128,0.09180153405325285,5.854494539490945,25.0,0.99581,3.09,0.43,9.678655712906979,0.4485425493684594,3.774675728033722
9.1,0.775,0.22,2.1110759171771676,0.17352115346114838,12.030196090017176,48.0,0.9976,3.18,0.51,9.749072613684994,0.626244822763033,7.555531275605871
7.2,0.835,0.0,2.0955300558237755,0.21608315910042117,3.9452592477233126,11.0,0.99608,3.39,0.52,10.01486674572021,0.14637306658896776,8.362413732676375
6.6,0.58,0.02,2.4876046792529793,-0.018847380134206004,19.1868603219163,40.0,0.99387,3.38,0.66,12.566291402888195,0.18892981376495233,7.2884490136751525
6.0,0.5,0.0,1.5472670675750981,0.13124589135926204,15.003480754049983,26.0,0.99448,3.36,0.45,9.438659733645906,0.8594345828335509,4.719329866822953
6.0,0.5,0.0,1.339601937403077,-0.006758754207596397,14.919780059196482,26.0,0.99448,3.36,0.45,9.469753031351187,0.25625492388907256,4.734876515675594
6.0,0.5,0.0,1.3770451344639651,0.07866831189642862,14.885284048898829,26.0,0.99448,3.36,0.45,9.461182318145877,0.38019499797517753,4.730591159072938
7.5,0.51,0.02,1.5360515837474567,0.05366499325228658,13.108990495909083,31.0,0.99538,3.36,0.54,10.51704162223755,0.871271850950117,5.363691227341151
7.5,0.51,0.02,1.6607528893939127,0.06211337482643743,12.942881602591582,31.0,0.99538,3.36,0.54,10.516057398104987,0.6631478293998225,5.3631892730335435
7.5,0.51,0.02,1.7996570510579446,0.16062429750405097,13.004382879946043,31.0,0.99538,3.36,0.54,10.500304602015342,0.34171187934168834,5.355155347027825
7.6,0.54,0.02,1.6533504620771802,-0.01901937198158979,17.09558027451125,31.0,0.99589,3.37,0.51,10.443693816974635,0.6836995457246208,5.639594661166304
7.5,0.51,0.02,1.7640479795200823,0.2785195074276933,12.951574164806917,31.0,0.99538,3.36,0.54,10.619064627478634,0.01968321538141371,5.4157229600141035
11.5,0.42,0.48,2.580949689400219,-0.10510860692944964,7.995407117125984,20.0,0.99852,3.09,0.53,11.094955413544133,0.7356426600113652,4.659881273688535
8.2,0.44,0.24,2.332405702822156,0.0032332316745142878,9.998343159017749,28.0,0.99613,3.25,0.53,10.05151020315501,0.4870160405162395,4.422664489388204
6.1,0.59,0.01,1.9852308610184333,0.09302118899417411,5.068332451151609,13.0,0.99472,3.52,0.56,11.144607886509805,0.8131821472844613,6.575318653040784
7.2,0.655,0.03,1.80852094496339,0.13643141664353098,7.059074433551032,12.0,0.99587,3.34,0.39,9.593431991123927,0.9546376520064683,6.283697954186172
7.2,0.655,0.03,1.5008864029099276,0.06795242794282949,6.9779886268745175,12.0,0.99587,3.34,0.39,9.363312130158459,0.9257885494945683,6.13296944525379
6.9,0.57,0.0,2.781310384183801,0.07526092969984577,21.006364906149653,41.0,0.99518,3.41,0.52,10.777523459810732,0.9092650434553408,6.1431883720921165
9.0,0.6,0.29,1.836952675628486,0.11005500853276166,31.962822098847653,73.0,0.99654,3.34,0.57,9.882988697394063,0.5121699559338871,5.929793218436438
7.2,0.62,0.01,2.4205994516546814,0.04189305225423197,7.852238759308055,46.0,0.99332,3.32,0.51,11.619801956241998,0.36014211413893804,7.204277212870039
7.6,0.645,0.03,1.9777407352764511,0.2253181257934906,14.025760085739813,57.0,0.9969,3.37,0.46,10.35414627282048,0.46503532473067277,6.678424345969209
7.6,0.645,0.03,1.946667098196608,0.16993491142316022,14.189219176083308,57.0,0.9969,3.37,0.46,10.375915516030265,0.6898960033133608,6.692465507839521
7.2,0.58,0.03,2.4521006227159377,0.16428243510056345,6.911628085930894,28.0,0.99568,3.35,0.52,9.942348959927328,0.8839977768711867,5.76656239675785
6.1,0.32,0.25,1.7051083479175162,-0.01061567233704172,4.92269702903973,32.0,0.99464,3.36,0.44,9.840895770785508,0.20698630300011955,3.1490866466513627
6.1,0.34,0.25,1.974736319791556,0.07606115755942972,3.9129272228356258,28.0,0.99464,3.36,0.44,10.04537555517475,0.918193158461703,3.4154276887594155
7.3,0.43,0.24,2.5932191564260383,0.04795340512792963,27.07245917787231,67.0,0.99648,3.6,0.59,11.139180400540255,0.8151802319698891,4.7898475722323095
7.4,0.64,0.17,5.376344471278106,0.06743986243105343,52.04484854541965,98.0,0.99736,3.28,0.5,9.352108843122586,0.9788560151782346,5.985349659598455
11.6,0.475,0.4,1.5135620147182944,0.1270164183945767,5.984146230758355,28.0,0.99704,3.07,0.65,10.051669325311215,0.8802517732816871,4.774542929522827
9.2,0.54,0.31,2.1893706487588362,0.05823542422201835,10.908198093836104,38.0,0.99699,3.24,0.56,10.8984690150827,0.27993732969190666,5.8851732681446585
8.3,0.85,0.14,2.417548583847233,0.1585403829850237,13.009237679163993,54.0,0.99724,3.36,0.54,10.157929149960108,0.10595591134404769,8.63423977746609
11.6,0.475,0.4,1.3391410276760298,-0.01601915628943318,5.84353778726642,28.0,0.99704,3.07,0.65,10.045291370174715,0.11224107199158861,4.77151340083299
8.0,0.83,0.27,1.9471022291935984,0.25190406128418213,11.014342656685749,63.0,0.99652,3.29,0.48,9.702693105911845,0.2912233185782761,8.05323527790683
7.2,0.605,0.02,1.7943442357239747,0.00636673414079382,10.087152438608793,31.0,0.995,3.46,0.53,11.919657150166449,0.6141837239845392,7.211392575850701
7.8,0.5,0.09,2.3223083067095325,0.13693023372004362,9.874880086336633,42.0,0.9971,3.18,0.62,9.484147042697304,0.8043203260971725,4.742073521348652
7.3,0.74,0.08,1.6741145599630167,0.17318593103880675,9.846748172317033,45.0,0.99576,3.24,0.5,9.797269546049007,0.8992503069815647,7.249979464076265
6.9,0.54,0.3,2.2352504968356883,0.030935956979988716,9.157943789169487,105.0,0.99725,3.25,1.18,10.40667320409268,0.6237533843692328,5.619603530210048
8.0,0.77,0.32,2.042964863358632,0.16424686434329505,15.938824036049542,74.0,0.99656,3.27,0.5,9.755671774880849,0.0056313127480537295,7.511867266658253
6.6,0.61,0.0,1.4179396699451483,-0.053918359780041614,4.113594784594382,8.0,0.99396,3.33,0.37,10.311519728597311,0.1863167765185335,6.29002703444436
8.7,0.78,0.51,1.7270057358391422,0.560211769918256,11.984600233480217,66.0,0.99623,3.0,1.17,9.182705394007657,0.09972620385336795,7.1625102073259725
7.5,0.58,0.56,2.9087745024580225,0.15441492649657582,4.983804518305868,14.0,0.99476,3.21,1.03,11.771170848014235,0.36332447556901004,6.827279091848256
8.7,0.78,0.51,1.693136595391453,0.355358859203112,12.043841269949665,66.0,0.99623,3.0,1.17,9.062809885706864,0.5013509936337459,7.068991710851354
7.7,0.75,0.27,3.6631684961167186,0.08008182275725655,33.91160011432535,89.0,0.99664,3.24,0.45,9.138643860212326,0.04339717857856085,6.853982895159245
6.8,0.815,0.0,1.3987275999230808,0.34789192693927196,16.013249714349566,29.0,0.99471,3.32,0.51,9.947117032749361,0.3484779757956553,8.106900381690728
7.2,0.56,0.26,2.0911362722174722,0.02455447081495618,12.96185105851759,100.0,0.99586,3.26,0.52,9.879067632284814,0.17917967462532258,5.5322778740794964
8.2,0.885,0.2,1.410575379127148,0.011064231057722237,6.867950655659497,31.0,0.9946,3.11,0.46,9.933092726134008,0.6470701662588739,8.790787062628597
5.2,0.49,0.26,2.426370667765467,0.06784634024162618,23.03374820747264,74.0,0.9953,3.71,0.62,12.303990468739608,0.46427236932434,6.028955329682407
7.2,0.45,0.15,1.9153684022534265,-0.03969621127699681,9.973669219312209,28.0,0.99609,3.29,0.51,9.839438446026314,0.4953176469339088,4.427747300711841
7.5,0.57,0.02,2.6543479378670094,0.2590543907941816,10.984297517155529,35.0,0.99557,3.36,0.62,10.982600971354694,0.4276917880334611,6.260082553672175
7.5,0.57,0.02,2.6199810433718715,0.02036054087852767,10.878983905658584,35.0,0.99557,3.36,0.62,10.867792587133927,0.956019710486567,6.194641774666338
6.8,0.83,0.09,1.826402008133367,0.15716167861804037,4.1591400367762805,25.0,0.99534,3.38,0.45,9.55120885918543,0.21473512512156323,7.927503353123906
8.0,0.6,0.22,2.2272353500106767,0.10094700836477727,25.08767141863861,105.0,0.99613,3.3,0.49,10.11573082132655,0.5166642598438743,6.06943849279593
8.0,0.6,0.22,2.17324921027798,-0.018453405048196814,25.096415588417198,105.0,0.99613,3.3,0.49,9.839428507699667,0.7360173683653359,5.9036571046198
7.1,0.755,0.15,1.8288723662825024,0.10640452907872706,19.96945552975583,84.0,0.99593,3.19,0.5,9.57420953720093,0.5568444131345626,7.228528200586703
8.0,0.81,0.25,3.2345112563771705,0.1544002779310748,33.82708171104966,85.0,0.99668,3.19,0.42,9.229929258040649,0.9290208857168011,7.476242699012926
7.4,0.64,0.07,1.7039953704720536,0.08117386649136935,8.195291738248951,23.0,0.9961,3.3,0.58,9.730174128939879,0.37796835564128417,6.227311442521523
7.4,0.64,0.07,1.7877291066404277,0.2193112945851028,7.9938902491994135,23.0,0.9961,3.3,0.58,9.756151119672685,0.463675805773178,6.243936716590518
6.6,0.64,0.31,6.109337237427665,0.1851515392781864,6.925120020397995,49.0,0.99718,3.35,0.68,10.303200414906577,0.08852231521472842,6.594048265540209
6.7,0.48,0.02,2.0869796275326076,0.17189148546583294,36.04168015744831,111.0,0.99524,3.1,0.53,9.62465821296538,0.6089991110519285,4.619835942223382
6.0,0.49,0.0,2.541167667557842,0.02203432277270031,15.11671207880033,33.0,0.99292,3.58,0.59,12.545997214293912,0.28821196844810604,6.147538635004017
8.0,0.64,0.22,2.551639405525357,-0.013984244778148705,4.997694944391453,33.0,0.99612,3.37,0.58,10.932228463024789,0.16030903951556885,6.996626216335865
7.1,0.62,0.06,1.3602118320392484,0.008641239463720557,5.127857516793937,12.0,0.9942,3.17,0.48,10.001338724752664,0.5445312929045081,6.200830009346651
8.0,0.52,0.25,2.0072036861283746,0.09762409406667205,19.108299993851688,59.0,0.99612,3.3,0.48,10.213653533108273,0.5323102633799106,5.311099837216302
6.4,0.57,0.14,3.878779103009885,0.12457867135323555,26.892361881259795,73.0,0.99669,3.32,0.48,9.163467844868789,0.07587164122404755,5.223176671575209
8.6,0.685,0.1,1.5048081539977765,-0.12515714047604476,2.9326209894340525,12.0,0.99745,3.31,0.65,9.56846803058649,0.6982154534944728,6.554400600951746
8.7,0.675,0.1,1.6077480518518863,0.08918867983882497,4.095753716327977,11.0,0.99745,3.31,0.65,9.41528737104703,0.6237721906508529,6.355318975456746
7.3,0.59,0.26,2.0257752540142753,0.09580892253231844,16.728738743618955,104.0,0.99584,3.28,0.52,9.802838596148936,0.1890172827464972,5.783674771727872
7.0,0.6,0.12,2.0758239424518377,0.05524557436844485,12.985054430683501,28.0,0.9966,3.52,0.62,10.320041390794442,0.46943486215404384,6.192024834476665
7.2,0.67,0.0,2.2334176417244898,0.1971273839015879,9.856916879837533,24.0,0.9956,3.42,0.72,11.03431057210286,0.72032291647856,7.392988083308917
7.9,0.69,0.21,2.084474095117525,0.1221780074250871,32.952344619856646,141.0,0.9962,3.25,0.51,9.795308901731806,0.5294357405412765,6.758763142194946
7.9,0.69,0.21,1.9092192442122609,0.21101919080808973,32.97011799109708,141.0,0.9962,3.25,0.51,9.953665275252728,0.3954890761835702,6.868029039924382
7.6,0.3,0.42,1.91396149892205,0.030403947964976773,5.964175562209249,24.0,0.9963,3.44,0.82,12.0185704154663,0.32233845808094364,3.60557112463989
7.2,0.33,0.33,1.6586394466578356,0.1547477492506925,2.9447738747887393,13.0,0.996,3.23,1.1,10.071895331066507,0.6103938666440536,3.3237254592519476
8.0,0.5,0.39,2.788768765734019,0.24550663945275197,11.890285635037118,46.0,0.9985,3.43,0.62,10.799604768580581,0.9391086983102406,5.3998023842902905
7.7,0.28,0.3,2.055655312453376,0.19316934492726612,18.22919112668187,34.0,0.9952,3.28,0.9,11.224320491143054,0.6717448404774834,3.1428097375200554
8.2,0.24,0.34,4.96645184309001,-0.04721415934287332,8.186746200416135,22.0,0.9974,3.22,0.94,10.757818933325815,0.0747459036363155,2.5818765439981957
6.0,0.51,0.0,2.1486036289417636,0.0386323922457619,39.883793417974374,54.0,0.995,3.54,0.93,10.850133365195548,0.4606849734821338,5.533568016249729
8.1,0.29,0.36,2.0452696011061637,0.013483529455020356,35.15821167513036,53.0,0.995,3.27,1.01,12.367732016115786,0.8908241315106276,3.586642284673578
6.0,0.51,0.0,2.2082691053887076,0.11292545350763276,39.960053450952714,54.0,0.995,3.54,0.93,10.674916698354494,0.09446242580108688,5.444207516160792
6.6,0.96,0.0,1.7528875348182122,0.15063535550145332,5.012918747333171,16.0,0.9936,3.5,0.44,12.032819414184907,0.9888757121375433,11.55150663761751
6.4,0.47,0.4,2.390636381126083,-0.012889267402573637,7.9936726040103085,19.0,0.9963,3.56,0.73,10.655623000940066,0.9490693936454213,5.00814281044183
8.2,0.24,0.34,5.232579664754219,0.06878385139169377,7.934025135874603,22.0,0.9974,3.22,0.94,10.945588777208162,0.07827448072987586,2.6269413065299587
9.9,0.57,0.25,1.871283643141575,-0.09799273321561365,12.098385234360615,89.0,0.9963,3.04,0.9,10.316500234490109,0.9334133204495549,5.8804051336593615
10.0,0.32,0.59,2.060288181488701,0.22119450058018897,3.0125886530576658,15.0,0.9994,3.2,0.78,9.535648176961985,0.3631325902594622,3.051407416627835
6.2,0.58,0.0,1.5416400673653996,0.013762575932330642,7.952344857678076,18.0,0.9966,3.56,0.84,9.492784012808125,0.8447091670758625,5.505814727428712
10.0,0.32,0.59,2.303837885101932,0.0825863939844497,2.8695410556199525,15.0,0.9994,3.2,0.78,9.605701312489709,0.4183833377132715,3.073824419996707
7.3,0.34,0.33,2.3480653924523156,0.03303502860119388,20.910640498628087,37.0,0.9952,3.35,0.77,12.126859227886325,0.44085511270251587,4.123132137481351
7.8,0.53,0.01,1.3167844401889433,0.1916027575013415,2.8358619884397904,19.0,0.995,3.16,0.46,9.952846842641254,0.6342430909775426,5.275008826599865
7.7,0.64,0.21,2.1548841141591004,-0.20675064413973787,32.00122235484152,133.0,0.9956,3.27,0.45,9.950783575628963,0.7744774192759833,6.368501488402536
7.8,0.53,0.01,1.6551740799910921,0.0753389657674091,2.8803334407715604,19.0,0.995,3.16,0.46,9.853829607904965,0.033789150948248636,5.222529692189632
7.5,0.4,0.18,1.720026174973883,0.06841812425023021,23.973443948748145,58.0,0.9965,3.34,0.58,9.50725073373098,0.5931559955271343,3.8029002934923923
7.0,0.54,0.0,2.05368386379146,0.03363636124083172,39.137010185361035,55.0,0.9956,3.39,0.84,11.363504727045711,0.18673299409737099,6.136292552604685
6.4,0.53,0.09,3.8588573392883996,0.2956226545635633,14.11992995729216,31.0,0.9968,3.5,0.67,10.916079033266099,0.34594951786320294,5.785521887631033
8.3,0.26,0.37,1.5153900734255745,-0.012732945885577121,7.996772310589738,23.0,0.9974,3.26,0.7,9.495519080597896,0.3479686661552165,2.468834960955453
8.3,0.26,0.37,1.2130258300304577,0.15317961772356614,7.991291527385685,23.0,0.9974,3.26,0.7,9.4033643410624,0.4690603402211536,2.444874728676224
7.7,0.23,0.37,1.761147922481699,0.08162527887060836,23.1879874549421,60.0,0.9971,3.41,0.71,12.305620712994031,0.3341364118761734,2.8302927639886275
7.6,0.41,0.33,2.519042388992506,0.20415192525355158,6.052075612035871,23.0,0.9957,3.3,0.58,11.089679163427832,0.10736111845066776,4.5467684570054105
7.8,0.64,0.0,1.9449218721285033,0.005281091522249454,26.967219354012347,55.0,0.9962,3.31,0.63,10.977874637641422,0.14562873852545144,7.025839768090511
7.9,0.18,0.4,2.149019330680912,-0.0242968899123759,37.85739818828795,67.0,0.996,3.33,0.93,11.272318670011108,0.03343798556109767,2.0290173606019994
7.4,0.41,0.24,1.8034441011705842,0.17560699074773986,18.039387321816474,47.0,0.9956,3.37,0.62,10.43074066978091,0.4702490853287543,4.276603674610173
7.6,0.43,0.31,1.8511672646587012,0.11153213083301106,13.082932377258286,74.0,0.9958,3.26,0.54,9.98157372125393,0.9544476948529885,4.29207670013919
5.9,0.44,0.0,1.5341751587666153,-0.11249373466767587,2.9368348475486354,11.0,0.9944,3.48,0.85,11.786047348835973,0.11567522364811655,5.185860833487828
6.1,0.4,0.16,1.8453508712554467,0.015069498553672962,11.029120275513803,25.0,0.9955,3.42,0.74,10.041692256143106,0.946264493003082,4.016676902457243
10.2,0.54,0.37,15.301770596574533,0.2526382653848061,54.9636426705085,95.0,1.00369,3.18,0.77,8.983287828621359,0.7333615147320935,4.850975427455534
10.2,0.54,0.37,15.40589842215896,0.29777642215465894,54.9815967600801,95.0,1.00369,3.18,0.77,9.028257995048829,0.6374988029341632,4.875259317326368
10.0,0.38,0.38,1.6446872500802698,0.1010769346807045,26.751217794243768,90.0,0.99914,3.15,0.65,8.475130887381646,0.6452777553235629,3.220549737205025
6.8,0.915,0.29,4.765745079914224,-0.22142559898169412,14.977821859628387,39.0,0.99577,3.53,0.54,11.260734557602,0.8267276483962821,10.30357212020583
7.0,0.59,0.0,1.7170463770996571,0.10432231857370332,3.0969369302408056,8.0,0.996,3.41,0.47,10.349097495163825,0.10691986437982137,6.105967522146656
7.3,0.67,0.02,2.103726743471539,-0.05003206899439759,30.936859744443343,92.0,0.99566,3.32,0.68,11.140154445271682,0.5047543235655417,7.4639034783320275
7.2,0.37,0.32,1.9793388720303953,-0.13973387981224114,15.005252636821531,28.0,0.9947,3.23,0.73,11.366288126866742,0.6970911382607585,4.205526606940695
7.4,0.785,0.19,5.261021616958923,-0.1892325924984141,18.92440492933081,98.0,0.99713,3.16,0.52,9.684014052415202,0.5868204450735637,7.601951031145934
6.9,0.63,0.02,1.9156972960968432,0.15939808601977412,18.036044167629278,30.0,0.99712,3.4,0.75,9.818102155870372,0.8327790710232946,6.185404358198334
6.9,0.58,0.2,1.6913468730436065,0.07086174504049665,7.978347680246383,22.0,0.99322,3.38,0.49,11.570316805204415,0.07227170901135149,6.71078374701856
7.3,0.67,0.02,2.2224216404290793,0.04943436192877483,30.9060758459318,92.0,0.99566,3.32,0.68,11.139968795175264,0.690701039499166,7.463779092767427
7.4,0.785,0.19,5.271460979063662,0.23290243629627616,19.133255146766512,98.0,0.99713,3.16,0.52,9.534864310620817,0.5340277303847177,7.484868483837341
6.9,0.63,0.02,1.695005872142252,0.14173246830230726,18.09289320135322,30.0,0.99712,3.4,0.75,9.747138331825026,0.3791608639799434,6.140697149049767
6.8,0.67,0.0,2.0159074064955895,0.24163000427219167,21.939509323607183,39.0,0.99701,3.4,0.74,9.758636401875508,0.34027498223403085,6.538286389256591
6.9,0.58,0.01,1.8663745261318927,-0.059273547216699654,40.049778830941776,54.0,0.99683,3.4,0.73,9.823828307143362,0.6208326327741929,5.6978204181431495
7.2,0.38,0.31,2.042548993324023,0.05254493760460365,15.053741200282039,29.0,0.99472,3.23,0.76,11.302127157673606,0.8909953746442648,4.294808319915971
7.2,0.37,0.32,2.1197246923645228,-0.09967133749480145,15.064230123501117,28.0,0.9947,3.23,0.73,11.330883301259897,0.49617592610111527,4.192426821466162
7.8,0.32,0.44,2.5628326302769535,0.08106176681445328,7.830574410400493,17.0,0.99732,3.33,0.78,11.170221494463524,0.8247231640769201,3.5744708782283277
6.6,0.58,0.02,1.9290558997572453,0.03713841462333226,37.100660654103265,53.0,0.99374,3.35,0.76,11.624075317948856,0.4021563818439675,6.741963684410336
7.6,0.49,0.33,1.8711451304124294,0.13666136372630708,26.943030103707425,85.0,0.99706,3.41,0.58,9.26016831141804,0.10239446279317654,4.5374824725948395
11.7,0.45,0.63,2.1216246478875576,0.07755638811418983,6.964217206655873,23.0,0.99974,3.21,0.69,10.956550964563155,0.06150573645863855,4.9304479340534195
